Disease,Country,ResultName,ResultLink,Address,Latitude,Longitude,Contact,Description,Local,LocalLink
Alexander disease,France,Centre de référence des leucodystrophies et leucoencéphalopathies rares - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/504507?name=Alexander%20disease&consulting=medical&age=all&official=0,"BP 350, 97448 SAINT-PIERRE, FRANCE",44.4418947,4.1249634,Phone 1: 262 (0)2 62 71 98 67 <br>Contact email: gestion.cmr@chu-reunion.fr,Description: https://brain-team.fr/les-membres/les-reseaux-de-competences/ <br>Age range: For adults and children <br>Type(s): Medical management,CHU de la Réunion - GH Sud Réunion - Saint-Pierre,https://www.google.com/maps/search/BP+350+SAINT-PIERRE+OUTRE-MER
Alexander disease,France,Centre de référence des maladies génétiques rares du système nerveux - Site constitutif,https://www.orpha.net/en/expert-centres/centre/68058?name=Alexander%20disease&consulting=medical&age=all&official=0,"4 rue Larrey, 49933 ANGERS, FRANCE",47.4825621,-0.5545085,Phone 1: 33 (0)2 41 35 78 56 <br>Phone 2: 33 (0)2 41 35 46 13 <br>Contact email: neurogenet@chu-angers.fr <br>https://www.chu-angers.fr/offre-de-soins/neurologie-52960.kjsp?sousMenu=vs_patients_prdv,"Description: https://brain-team.fr/les-membres/les-centres-de-reference/neurogenetique/ <br>Age range: For adults <br>Type(s): Medical management , Genetic counselling",CHU dAngers,https://www.google.com/maps/search/4+rue+Larrey+ANGERS+PAYS+DE+LA+LOIRE
Alexander disease,France,Centre de référence des leucodystrophies et leucoencéphalopathies rares - Centre de compétence,https://www.orpha.net/en/expert-centres/centre/673295?name=Alexander%20disease&consulting=medical&age=all&official=0,"30 Avenue de la Voie Romaine - CS 51069, 06001 NICE, FRANCE",43.7244513,7.2824175,Phone 1: 33 (0)4 92 03 87 54 <br>Phone 2: 33 (0)4 92 03 98 92 <br>Contact email: crcsep@chu-nice.fr <br>https://www.chu-nice.fr/offre-de-soins/neurosciences-cliniques-rhumatologie/neurologie,Description: https://brain-team.fr/les-membres/les-reseaux-de-competences/ <br>Age range: For adults <br>Type(s): Medical management,CHU de Nice - Hôpital Pasteur,https://www.google.com/maps/search/30+Avenue+de+la+Voie+Romaine+-+CS+51069+NICE+PROVENCE-ALPES-COTE+D%27AZUR
Alexander disease,Germany,ZSE Heidelberg: Zentrum für seltene neurologische Erkrankungen,https://www.orpha.net/en/expert-centres/centre/583370?name=Alexander%20disease&consulting=medical&age=all&official=0,"Im Neuenheimer Feld 153, 69120 HEIDELBERG, GERMANY",49.4137762,8.667632513744731,Phone 1: 49 (0)6221 564503 <br>Fax: 49 (0)6221 564501 <br>Contact email: Seltene.Erkrankungen@med.uni-heidelberg.de <br>https://www.klinikum.uni-heidelberg.de/interdisziplinaere-zentren/zentrum-fuer-seltene-erkrankungen,Description: https://www.klinikum.uni-heidelberg.de/interdisziplinaere-zentren/zentrum-fuer-seltene-erkrankungen/fachzentren <br>Age range: For adults and children <br>Type(s): Medical management Member of a ERN,Universitätsmedizin Heidelberg,https://www.google.com/maps/search/Im+Neuenheimer+Feld+153+HEIDELBERG+Baden-W%C3%BCrttemberg
Alexander disease,Germany,Spezialambulanz für Neuropädiatrie mit Epileptologie,https://www.orpha.net/en/expert-centres/centre/103131?name=Alexander%20disease&consulting=medical&age=all&official=0,"Kriegsbergstraße 62, 70174 STUTTGART, GERMANY",48.7839087,9.1719891,Phone 1: 0049 (0) 711 278 72408 <br>Phone 2: 0049 (0) 711 278 04 <br>Fax: 0049 (0) 711 278 72407 <br>https://www.klinikum-stuttgart.de/medizin-pflege/paediatrie-1,Description: https://tinyurl.com/4dzd5un4 <br>Age range: For children <br>Type(s): Medical management,Klinikum Stuttgart - Standort Olgahospital,https://www.google.com/maps/search/Kriegsbergstra%C3%9Fe+62+STUTTGART+Baden-W%C3%BCrttemberg
Alexander disease,Germany,Spezialambulanz für adulte Leukodystrophien,https://www.orpha.net/en/expert-centres/centre/70706?name=Alexander%20disease&consulting=medical&age=all&official=0,"Hoppe-Seyler-Straße 3, 72076 TÜBINGEN, GERMANY",48.53003705,9.038058209349016,Phone 1: 49 (0)7071 29 82048 <br>Phone 2: 49 (0)7071 29 86529 <br>Fax: 49 (0)7071 29 4839 <br>http://www.hih-tuebingen.de/forschung/neurodegeneration/,Description: https://www.medizin.uni-tuebingen.de/de/das-klinikum/einrichtungen/kliniken/neurologie/ambulanzen/leukodystrophie <br>Age range: For adults <br>Type(s): Medical management Member of a ERN,Hertie-Institut für klinische Hirnforschung (HIH),https://www.google.com/maps/search/Hoppe-Seyler-Stra%C3%9Fe+3+T%C3%9CBINGEN+Baden-W%C3%BCrttemberg
Alexander disease,Germany,ZSE Tübingen: Zentrum für Seltene Neurologische Erkrankungen und Entwicklungsstörungen (ZSNE),https://www.orpha.net/en/expert-centres/centre/250112?name=Alexander%20disease&consulting=medical&age=all&official=0,"Eisenbahnstraße 63, 72072 TÜBINGEN, GERMANY",48.5159773,9.0713128,Phone 1: 49 (0)7071 29 85170 <br>Contact email: info@zse-tuebingen.de <br>http://www.zse-tuebingen.de/,Description: https://tinyurl.com/bdwbykfb <br>Age range: For adults and children <br>Type(s): Medical management Member of a ERN,ZSE Tübingen,https://www.google.com/maps/search/Eisenbahnstra%C3%9Fe+63+T%C3%9CBINGEN+Baden-W%C3%BCrttemberg
Alexander disease,Germany,Spezialambulanz für neurodegenerative Erkrankungen und Bewegungsstörungen,https://www.orpha.net/en/expert-centres/centre/224859?name=Alexander%20disease&consulting=medical&age=all&official=0,"Stenglinstr. 2, 86156 AUGSBURG, GERMANY",48.3848965,10.839683435422934,Phone 1: 49 (0)821 400 2991 <br>Fax: 49 (0)821 400 2691 <br>Contact email: neurologie@uk-augsburg.de <br>https://www.uk-augsburg.de/einrichtungen/kliniken/klinik-fuer-neurologie-und-klinische-neurophysiologie/ueberblick,Description: http://www2.klinikum-augsburg.de/2313/Neurodegenerative_Erkrankungen.htm <br>Age range: For adults <br>Type(s): Medical management,Universitätsklinikum Augsburg,https://www.google.com/maps/search/Stenglinstr.+2+AUGSBURG+Bayern
Alexander disease,Germany,Sprechstunde für Kinder mit Störungen und Erkrankungen des Nervensystems,https://www.orpha.net/en/expert-centres/centre/94177?name=Alexander%20disease&consulting=medical&age=all&official=0,"Lindwurmstr. 4, 80337 MÜNCHEN, GERMANY",48.1302821,11.5592053,Phone 1: 49 (0)89 552734 0 <br>Fax: 49 (0)89 552734 222 <br>http://www.klinikum.uni-muenchen.de/Integriertes-Sozialpaediatrisches-Zentrum-im-Dr-von-Haunerschen-Kinderspital/de/index.html,Description: http://goo.gl/mwj2S <br>Age range: For children <br>Type(s): Medical management,Kinderklinik und Kinderpoliklinik im Dr. von Haunerschen Kinderspital,https://www.google.com/maps/search/Lindwurmstr.+4+M%C3%9CNCHEN+Bayern
Alexander disease,Germany,Sprechstunde für neurogenetische Erkrankungen,https://www.orpha.net/en/expert-centres/centre/93050?name=Alexander%20disease&consulting=medical&age=all&official=0,"Marchioninistraße 15, 81377 MÜNCHEN, GERMANY",48.1090781,11.4735768,Phone 1: 49 (0)89 4400 73690 <br>Phone 2: 49 (0)89 4400 73673 <br>Fax: 49 (0)89 4400 73677 <br>Contact email: Neurologische.Poliklinik@med.uni-muenchen.de <br>https://www.lmu-klinikum.de/neurologie,"Description: http://goo.gl/1c2bH <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",LMU Klinikum der Universität München - Campus Großhadern,https://www.google.com/maps/search/Marchioninistra%C3%9Fe+15+M%C3%9CNCHEN+Bayern
Alexander disease,Germany,ZSE München: Zentrum für seltene neurologische Erkrankungen am Klinikum rechts der Isar der TUM,https://www.orpha.net/en/expert-centres/centre/630553?name=Alexander%20disease&consulting=medical&age=all&official=0,"Klinikum rechts der Isar der Technischen Universität München, Ismaninger Straße 22, 81675 MÜNCHEN, GERMANY",48.1371241,11.5999381,Phone 1: 49 (0)89 4140 5047 <br>Contact email: zse@mri.tum.de <br>https://www.mri.tum.de/zentrum-fuer-seltene-erkrankungen,Description: https://www.neurologie.mri.tum.de/de/ihr-aufenthalt/ambulanzen https://www.neurologie.mri.tum.de/de/ihr-aufenthalt/ambulanzen <br>Age range: For children <br>Type(s): Medical management,,https://www.google.com/maps/search/Ismaninger+Stra%C3%9Fe+22+M%C3%9CNCHEN+Bayern
Alexander disease,Germany,Interdisziplinäre Sprechstunde für seltene und erbliche neurodegenerative Erkrankung  (DGM e.V. zertifiziert),https://www.orpha.net/en/expert-centres/centre/103996?name=Alexander%20disease&consulting=medical&age=all&official=0,"Luitpoldstraße 4, 93047 REGENSBURG, GERMANY",49.0141354,12.102182538011132,Phone 1: 49 (0)941 586-133 0 <br>Contact email: info@humangenetik-regensburg.de <br>https://www.humangenetik-regensburg.de/,"Description: http://www.humangenetik-regensburg.de/neurologische_erkrankungen.html http://www.humangenetik-regensburg.de/neurologische_erkrankungen.html (.pdf) <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Zentrum für Humangenetik Regensburg,https://www.google.com/maps/search/Luitpoldstra%C3%9Fe+4+REGENSBURG+Bayern
Alexander disease,Germany,Spezialambulanz für Neuropädiatrie,https://www.orpha.net/en/expert-centres/centre/414256?name=Alexander%20disease&consulting=medical&age=all&official=0,"Krankenhausstraße 20, 83569 VOGTAREUTH, GERMANY",47.94769635,12.187984292345288,Phone 1: 49 (0)8038 90 1422 <br>https://www.schoen-klinik.de/vogtareuth/fachzentren-institute/neuropaediatrie-und-kinderneurologie/ueberblick,Description: https://www.schoen-klinik.de/vogtareuth/fachzentren-institute/neuropaediatrie-und-kinderneurologie/ueberblick <br>Age range: For children <br>Type(s): Medical management,Schön Klinik Vogtareuth,https://www.google.com/maps/search/Krankenhausstra%C3%9Fe+20+VOGTAREUTH+Bayern
Alexander disease,Germany,ZSE Berlin: Fachzentrum für seltene neuropädiatrische Erkrankungen,https://www.orpha.net/en/expert-centres/centre/667596?name=Alexander%20disease&consulting=medical&age=all&official=0,"Charité - Universitätsmedizin Berlin (CVK), Augustenburger Platz 1, 13353 BERLIN, GERMANY",52.5423124,13.3479267,Phone 1: 49 (0)30 450 566 766 <br>Fax: 49 (0)30 450 756 6 974 <br>Contact email: bcse-erwachsene@charite.de <br>http://bcse.charite.de/,Description: https://neuropaediatrie.charite.de/ <br>Age range: For children <br>Type(s): Medical management,,https://www.google.com/maps/search/Augustenburger+Platz+1+BERLIN+Berlin
Alexander disease,Germany,Spezialambulanz für Neuropädiatrie,https://www.orpha.net/en/expert-centres/centre/102364?name=Alexander%20disease&consulting=medical&age=all&official=0,"Martinistr. 52, 20246 HAMBURG, GERMANY",53.5910752,9.9738521,Phone 1: 49 (0)40 7410 52710 <br>Fax: 49 (0)40 7410 56527 <br>Contact email: kinderklinik@uke.uni-hamburg.de <br>http://www.uke.de/kliniken-institute/kliniken/kinder-und-jugendmedizin/,Description: https://www.uke.de/kliniken-institute/kliniken/kinder-und-jugendmedizin/sprechstunden/index.html <br>Age range: For children <br>Type(s): Medical management,UKE - Universitätsklinikum Hamburg-Eppendorf,https://www.google.com/maps/search/Martinistr.+52+HAMBURG+Hamburg
Alexander disease,Germany,Spezialsprechstunde für Leukodystrophien,https://www.orpha.net/en/expert-centres/centre/368121?name=Alexander%20disease&consulting=medical&age=all&official=0,"Martinistr. 52, 20246 HAMBURG, GERMANY",53.5910752,9.9738521,Phone 1: 49 (0)40 7410 56391 <br>Fax: 49 (0)40 7410 55137 <br>http://www.uke.de/kliniken-institute/kliniken/kinder-und-jugendmedizin/forschung/arbeitsgruppen/ag-angela-schulz.html,Description: https://www.uke.de/kliniken-institute/kliniken/kinder-und-jugendmedizin/sprechstunden/index.html <br>Age range: For children <br>Type(s): Medical management,UKE - Universitätsklinikum Hamburg-Eppendorf,https://www.google.com/maps/search/Martinistr.+52+HAMBURG+Hamburg
Alexander disease,Germany,"Neuropädiatrische Spezialambulanz (DGM e.V. zertifiziert, DGfE e.V. zertifiziert)",https://www.orpha.net/en/expert-centres/centre/270179?name=Alexander%20disease&consulting=medical&age=all&official=0,"Theodor-Stern-Kai 7, 60596 FRANKFURT AM MAIN, GERMANY",50.0916578,8.6610111,Phone 1: 0049 (0)69 6301 80400 <br>Fax: 0049 (0)69 6301 84353 <br>https://tinyurl.com/25yxxh3j,Description: https://tinyurl.com/y4px4dna https://tinyurl.com/y4px4dna (.pdf) <br>Age range: For children <br>Type(s): Medical management,Universitätsklinikum Frankfurt,https://www.google.com/maps/search/Theodor-Stern-Kai+7+FRANKFURT+AM+MAIN+Hessen
Alexander disease,Germany,ZSE Clementine Kinderhospital: Spezialambulanz Neuropädiatrie,https://www.orpha.net/en/expert-centres/centre/536425?name=Alexander%20disease&consulting=medical&age=all&official=0,"Theobald-Christ-Straße 16, 60316 FRANKFURT AM MAIN, GERMANY",50.1144251,8.698346600336563,Phone 1: 0049 (0)69 94992 0 <br>Fax: 0049 (0)69 94992 302 <br>Contact email: ZSE@ckhf.de <br>https://www.clementine-kinderhospital.de/medizin-pflege/zentrum-fuer-seltene-erkrankungen/,Description: https://www.clementine-kinderhospital.de/medizin-pflege/neuropaediatrie/ https://www.clementine-kinderhospital.de/medizin-pflege/neuropaediatrie/ <br>Age range: For children <br>Type(s): Medical management,Clementine Kinderhospital,https://www.google.com/maps/search/Theobald-Christ-Stra%C3%9Fe+16+FRANKFURT+AM+MAIN+Hessen
Alexander disease,Germany,"Ambulanz für pädiatrische Neurologie, Endokrinologie und Stoffwechselerkrankungen",https://www.orpha.net/en/expert-centres/centre/157248?name=Alexander%20disease&consulting=medical&age=all&official=0,"Herzbachweg 14, 63571 GELNHAUSEN, GERMANY",50.20659305,9.181129058058286,Phone 1: 49 (0)6051 872478 <br>Fax: 49 (0)6051 872380 <br>https://www.mkkliniken.de/gn-kinderklinik.aspx,Description: https://www.mkkliniken.de/gn-kinderklinik-sprechstunden.aspx <br>Age range: For children <br>Type(s): Medical management,Main-Kinzig-Kliniken GmbH,https://www.google.com/maps/search/Herzbachweg+14+GELNHAUSEN+Hessen
Alexander disease,Germany,Spezialambulanz für Neuropädiatrie mit Epileptologie (DGfE e.V. zertifiziert),https://www.orpha.net/en/expert-centres/centre/278127?name=Alexander%20disease&consulting=medical&age=all&official=0,"Mönchebergstr. 41-43, 34125 KASSEL, GERMANY",51.32779165,9.507850908600563,Phone 1: 49 (0)561 980 3096 <br>Fax: 49 (0)561 980 6946 <br>https://www.gesundheit-nordhessen.de/klinikum-kassel/fachkliniken-institute/neuropaediatrie/,Description: https://www.gesundheit-nordhessen.de/klinikum-kassel/fachkliniken-institute/neuropaediatrie/ https://www.gesundheit-nordhessen.de/klinikum-kassel/fachkliniken-institute/neuropaediatrie/ (.pdf) <br>Age range: For children <br>Type(s): Medical management,Klinikum Kassel GmbH,https://www.google.com/maps/search/M%C3%B6nchebergstr.+41-43+KASSEL+Hessen
Alexander disease,Germany,ZSE Rostock: Spezialambulanz für neurogenetische Erkrankungen,https://www.orpha.net/en/expert-centres/centre/273961?name=Alexander%20disease&consulting=medical&age=all&official=0,"Gehlsheimer Straße 20, 18147 ROSTOCK, GERMANY",54.10153510000001,12.133603651186572,Phone 1: 49 (0)381 494 9511 <br>Fax: 49 (0)381 494 9512 <br>https://neurologie.med.uni-rostock.de/,Description: https://tinyurl.com/bdd26j5p <br>Age range: For adults <br>Type(s): Medical management,Klinik für Neurologie und Poliklinik der Universitätsmedizin Rostock,https://www.google.com/maps/search/Gehlsheimer+Stra%C3%9Fe+20+ROSTOCK+Mecklenburg-Vorpommern
Alexander disease,Germany,ZSE Rostock: Spezialambulanz für Neuropädiatrie,https://www.orpha.net/en/expert-centres/centre/159812?name=Alexander%20disease&consulting=medical&age=all&official=0,"Ernst-Heydemann-Str. 8, 18057 ROSTOCK, GERMANY",54.0830021,12.1035783,Phone 1: 49 (0)381 494 7752 <br>Phone 2: 49 (0)381 494 7060 <br>Fax: 49 (0)381 494 7059 <br>Contact email: neuropaediatrie@med.uni-rostock.de <br>https://kinderklinik.med.uni-rostock.de/klinik/ambulanter-bereich/neuropaediatrie/,Description: http://kinderklinik.med.uni-rostock.de/de/klinik/ambulanter-bereich/neuropaediatrie/ <br>Age range: For children <br>Type(s): Medical management,Universitäts-Kinder- und Jugendklinik Rostock,https://www.google.com/maps/search/Ernst-Heydemann-Str.+8+ROSTOCK+Mecklenburg-Vorpommern
Alexander disease,Germany,Genetische Beratung,https://www.orpha.net/en/expert-centres/centre/308598?name=Alexander%20disease&consulting=medical&age=all&official=0,"Wismarsche Straße 393-397, 19055 SCHWERIN, GERMANY",53.6514222,11.4101728,Phone 1: 49 (0)385 520 2726 <br>Fax: 49 (0)385 520 2733 <br>https://tinyurl.com/y92hxe6g,"Description: https://tinyurl.com/y92hxe6g <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",HELIOS Kliniken Schwerin,https://www.google.com/maps/search/Wismarsche+Stra%C3%9Fe+393-397+SCHWERIN+Mecklenburg-Vorpommern
Alexander disease,Germany,Spezialsprechstunde für Leukodystrophien und ähnliche Krankheiten,https://www.orpha.net/en/expert-centres/centre/88728?name=Alexander%20disease&consulting=medical&age=all&official=0,"Robert-Koch-Str. 40, 37075 GÖTTINGEN, GERMANY",51.55081935,9.942828163765824,Phone 1: 49 (0)551 39 8035 <br>Fax: 49 (0)551 39 6252 <br>Contact email: Kinderklinik@med.uni-goettingen.de <br>http://kinderklinik.uni-goettingen.de/,Description: https://kinderklinik.umg.eu/patienten-besucher/medizinische-kompetenzzentren/sozialpaediatrisches-zentrum/leukodystrophien/ <br>Age range: For children <br>Type(s): Medical management,Universitätsmedizin Göttingen,https://www.google.com/maps/search/Robert-Koch-Str.+40+G%C3%96TTINGEN+Niedersachsen
